category,categories_all,media_tags,name,gen_pop_reach,all_reach,dem_reach,rep_reach
Websites||Law Government And Politics,Websites||Law Government And Politics,news_website,Anna Bower (Journalist),0.0005454809930178,0.0030920212408415,0.0034750232702451,0.0015262515262515
Websites||Digital Media Platforms,Websites||Digital Media Platforms,,Anna Merlan (Journalist),0.0004727501939487,0.0046716407877932,0.0058951287620229,0.0017933455433455
Websites||Websites Extended,Websites||Websites Extended,,Anncoulter.com,0.0069215477114041,0.0160314579552329,0.009183990071362,0.0269764957264957
Print Media||Newspapers,Print Media||Newspapers,newspaper,Annie Karni (Journalist),0.0009697439875872,0.0137460509511326,0.0170648464163822,0.0080128205128205
Websites||Websites Extended,Websites||Websites Extended,,Anntaylor.com,0.0013818851823118,0.0028567587551253,0.0035681042506981,0.0026327838827838
Youtube Channels||News,Youtube Channels||News,youtube_political,Anonymous (Collective),0.0150067882079131,0.0175102507225919,0.0214706794911573,0.0135836385836385
Podcasts||News,Podcasts||News,podcast_political,Another Round,0.0003878975950349,0.0022181891510385,0.0030096183679801,0.0004578754578754
Tv||Networks||News,Tv||Networks||News,tv_news,Anthony Mason (Correspondent),0.00037577579519,0.0030584123143106,0.0041576171269004,0.0018315018315018
Websites||Websites Extended,Websites||Websites Extended,,Anthropologie,0.0099883630721489,0.0165355918531962,0.0175302513186472,0.0125534188034188
Websites||Websites Extended,Websites||Websites Extended,,Antlanta News First,0.0009939875872769,0.0017140552530752,0.0018616196090598,0.0020985958485958
Print Media||Journals,Print Media||Journals,,Aol,0.0028971101629169,0.1086576594743563,0.125938566552901,0.082760989010989
Websites||Websites Extended,Websites||Websites Extended,news_website,Ap News,0.0345350077579519,0.1129596020703098,0.1288240769469438,0.0960775335775335
Websites||Websites Extended,Websites||Websites Extended,news_website,Ap.org,0.0339410395655546,0.1100692343886536,0.1246974868135277,0.0932158119658119
Websites||Websites Extended,Websites||Websites Extended,,Apa.org,0.0005939681923972,0.0015460106204207,0.0015823766677008,0.000801282051282
Websites||Home And Garden,Websites||Home And Garden,,Apartment Therapy,0.0042305081458494,0.0080997512939436,0.0098976109215017,0.0041208791208791
Websites||Websites Extended,Websites||Websites Extended,,Aphapublications.org,0.0018546353762606,0.0063520871143375,0.0076946943841141,0.0032814407814407
Podcasts||Business,Podcasts||Business,,Apm: Marketplace,0.0015637121799844,0.009780197620488,0.0132174992243251,0.0044642857142857
Tv||Shows By Genre||Comedy,Tv||Shows By Genre||Comedy,,Apollo Gauntlet,0.0089458882854926,0.0057135175102507,0.0060502637294446,0.0049221611721611
Streaming Services,Streaming Services|Websites||Music,,Apple Music,0.0176978277734678,0.0148551455266518,0.0150170648464163,0.0141178266178266
Websites||Technology,Websites||Technology|Websites||Websites Extended|Youtube Channels||Unorganized,,Appleinsider,0.0022182893716058,0.0030920212408415,0.0033819422897921,0.002785409035409
Websites||Websites Extended,Websites||Websites Extended,,Apps.bea.gov,0.0001575833979829,0.0016804463265443,0.0016444306546695,0.00133547008547
Websites||Websites Extended,Websites||Websites Extended,,Apps.irs.gov,0.0012364235841737,0.0039994622571755,0.0040955631399317,0.0032051282051282
Websites||Education And Culture,Websites||Education And Culture,,Archdaily,0.0016485647788983,0.0026214962694091,0.0028544834005584,0.0019459706959706
Print Media||Magazines||Home & Garden,Print Media||Magazines||Home & Garden,,Architect Magazine,0.0008970131885182,0.0019493177387914,0.0023270245113248,0.00133547008547
Print Media||Magazines||Business,Print Media||Magazines||Business|Print Media||Magazines||Home & Garden,,Architectural Digest,0.0083519200930954,0.0124689117429589,0.0134657151721998,0.0091575091575091
Print Media||Magazines||Arts,Print Media||Magazines||Arts|Websites||Websites Extended,,Architectural Record,0.0010788401861908,0.0022854070041002,0.0023890784982935,0.0017170329670329
Print Media||Newspapers,Print Media||Newspapers,newspaper,Arizona Capitol Times,0.0001697051978277,0.0016804463265443,0.0016134036611852,0.0016025641025641
Print Media||Newspapers,Print Media||Newspapers,newspaper,Arizona Daily Star,0.0003636539953452,0.0011427035020501,0.0013962147067949,0.0011828449328449
Print Media||Newspapers,Print Media||Newspapers,newspaper,Arizona Republic,0.0012970325833979,0.0048732943469785,0.0044678870617437,0.0032051282051282
Websites||Websites Extended,Websites||Websites Extended,,Arkansas.gov,0.0002788013964313,0.0019157088122605,0.0012721067328575,0.0033959096459096
Websites||Websites Extended,Websites||Websites Extended,,Arlingtondiocese.org,0.0001333397982932,0.000873832089803,0.0004964318957493,0.0011446886446886
Websites||Websites Extended,Websites||Websites Extended,,Army.mil,0.0049093289371605,0.0126033474490824,0.0120695004654049,0.0144230769230769
Websites||Websites Extended,Websites||Websites Extended,,Armytimes.com,0.0004242629945694,0.0016132284734825,0.0019236735960285,0.0020604395604395
Tv||Shows By Genre||Sports,Tv||Shows By Genre||Sports|Tv||Shows By Network||Espn,,Around The Horn,0.0028971101629169,0.00531021039188,0.0058641017685386,0.005837912087912
Podcasts||Sports,Podcasts||Sports,,Aroundthenfl,0.0028243793638479,0.0043355515224843,0.004685076016134,0.0048458485958485
Movies||Studios,Movies||Studios,,Array,0.0007757951900698,0.0022181891510385,0.0031647533354017,0.000801282051282
Tv||Shows By Genre||Comedy,Tv||Shows By Genre||Comedy|Tv||Shows By Network||Netflix,,Arrested Development,0.0124854538401861,0.0241984271022383,0.0288551039404281,0.0184294871794871
Websites||Technology,Websites||Technology|Websites||Websites Extended,,Ars Technica,0.0044608223429014,0.0090408012368084,0.0105802047781569,0.007554945054945
Print Media||Magazines||Arts,Print Media||Magazines||Arts,,Art In America,0.002206167571761,0.0035961551388048,0.004219671113869,0.0020985958485958
Print Media||Magazines||Arts,Print Media||Magazines||Arts|Websites||Websites Extended,,Art News,0.0010788401861908,0.0022181891510385,0.0028855103940428,0.0011065323565323
Print Media||Magazines||Arts,Print Media||Magazines||Arts,,Artforum,0.0018425135764158,0.0042347247428917,0.0050884269314303,0.0019841269841269
Websites||Websites Extended,Websites||Websites Extended,,Artnet.com,0.003042571761055,0.0050077300531021,0.0062364256903506,0.0034340659340659
Websites||Websites Extended,Websites||Websites Extended,,Artofmanliness.com,0.0032486423584173,0.003831417624521,0.0030716723549488,0.0048458485958485
Websites||Home And Garden,Websites||Home And Garden,,Artsy,0.0016485647788983,0.0034281105061504,0.0046230220291653,0.0018315018315018
Youtube Channels||Tech,Youtube Channels||Tech,,Asap Science,0.0078912916989914,0.0052429925388183,0.0058641017685386,0.004769536019536
Print Media||Newspapers,Print Media||Newspapers,newspaper,Asbury Park Press,0.0003636539953452,0.0022854070041002,0.0023890784982935,0.0017170329670329
Websites||Websites Extended,Websites||Websites Extended,,Asiasociety.org,0.0004121411947245,0.0015460106204207,0.0025752404591995,0.0012591575091575
Tv||Shows By Genre||Reality,Tv||Shows By Genre||Reality|Tv||Shows By Network||Create,,Ask This Old House,0.0038789759503491,0.0031592390939033,0.0027924294135898,0.0038537851037851
Websites||Websites Extended,Websites||Websites Extended,,Ask-Education.org,0.0013940069821567,0.0040666801102372,0.0059882097424759,0.0024038461538461
Websites||Websites Extended,Websites||Websites Extended,,Askamanager.org,0.0005576027928626,0.0034281105061504,0.0045299410487123,0.0016788766788766
Youtube Channels||Tech,Youtube Channels||Tech,,Askhodgetwins,0.0096489526764934,0.0076628352490421,0.0041886441203847,0.0142704517704517
Websites||Health And Fitness,Websites||Health And Fitness,,Askmen,0.0008848913886733,0.0015460106204207,0.0017995656220912,0.0017551892551892
Websites||Fashion,Websites||Fashion,,Asos,0.0044365787432117,0.0061168246286213,0.0069190195470058,0.0041208791208791
Websites||Websites Extended,Websites||Websites Extended,,Aspca,0.0029577191621411,0.0038650265510519,0.0039714551659944,0.0036248473748473
Websites||News,Websites||News,news_website,Associated Press,0.0381473041117145,0.1207232640989446,0.1288240769469438,0.0960775335775335
Websites||Law Government And Politics,Websites||Law Government And Politics,news_website,Astead Herndon,0.0020243405740884,0.0196276130940377,0.0270555383183369,0.0085470085470085
Websites||Websites Extended,Websites||Websites Extended,,Astrologyzone.com,0.0011515709852598,0.0021845802245076,0.0028544834005584,0.0012973137973137
Youtube Channels||Tech,Youtube Channels||Tech,,At&T,0.0046911365399534,0.0071587013510788,0.0067638845795842,0.0069062881562881
Websites||Health And Fitness,Websites||Health And Fitness,,Athlean-X,0.0106429402637703,0.005915171069436,0.0052745888923363,0.0066010378510378
Tv||Shows By Genre||Comedy,Tv||Shows By Genre||Comedy|Tv||Shows By Network||Fx,,Atlanta (Tv Show),0.0032850077579519,0.0047052497143241,0.0054297238597579,0.0034722222222222
Print Media||Magazines||Business,Print Media||Magazines||Business,,Atlanta Business Chronicle,0.000678820791311,0.002050144518384,0.0023270245113248,0.0019459706959706
Print Media||Newspapers,Print Media||Newspapers,newspaper,Atlanta Journal Constitution,0.0024607253685027,0.0077300531021039,0.0093080980452994,0.0069444444444444
Print Media||Magazines||Culture,Print Media||Magazines||Culture,,Atlanta Magazine,0.0015394685802948,0.0028231498285944,0.0034129692832764,0.002785409035409
Music||Labels,Music||Labels,,Atlantic Records,0.0081458494957331,0.0045035961551388,0.0041886441203847,0.0032432844932844
Websites||Websites Extended,Websites||Websites Extended,,Atlanticrecords.com,0.008073118696664,0.004436378302077,0.0041886441203847,0.0031669719169719
Websites||Travel,Websites||Travel,,Atlas Obscura,0.0026425523661753,0.0084694494857834,0.0104560968042196,0.0061813186813186
Websites||Websites Extended,Websites||Websites Extended,,Atlasobscura.com,0.0026425523661753,0.0084694494857834,0.0104560968042196,0.0061813186813186
Print Media||Journals,Print Media||Journals,,Attn:,0.0007030643910007,0.0022854070041002,0.0035060502637294,0.0012973137973137
Websites||Websites Extended,Websites||Websites Extended,,Au.org,0.000145461598138,0.0011090945755192,0.0016444306546695,0.0004960317460317
Youtube Channels||Tech,Youtube Channels||Tech,,Audi Usa,0.003272885958107,0.0036633729918666,0.003754266211604,0.0038537851037851
Podcasts||Books/Literature,Podcasts||Books/Literature|Websites||Websites Extended,,Audible,0.0019879751745539,0.0028903676816562,0.0035370772572137,0.002785409035409
Websites||Education And Culture,Websites||Education And Culture,,Auschwitz Memorial And Museum,0.0045577967416602,0.0192243059756671,0.0221843003412969,0.0141941391941391
Print Media||Newspapers,Print Media||Newspapers,newspaper,Austin American-Statesman,0.0020122187742436,0.0059487799959669,0.0066708035991312,0.0061431623931623
Tv||Shows By Genre||Music,Tv||Shows By Genre||Music|Tv||Shows By Network||Pbs,,Austin City Limits,0.0023758727695888,0.0033608926530886,0.0033819422897921,0.0032051282051282
Websites||Websites Extended,Websites||Websites Extended,,Austinchronicle.com,0.0014061287820015,0.0028231498285944,0.00394042817251,0.0023275335775335
Websites||Websites Extended,Websites||Websites Extended,,Austintexas.org,0.0016485647788983,0.0027559319755327,0.0025752404591995,0.0032814407814407
Podcasts||Automotive,Podcasts||Automotive,,Automotive News,0.0006182117920868,0.0018148820326678,0.0015203226807322,0.0017170329670329
Websites||Websites Extended,Websites||Websites Extended,,Automotivenewseurope.com,0.0005576027928626,0.0017812731061369,0.0014582686937635,0.0017170329670329
Music||Bands,Music||Bands,,Avenged Sevenfold,0.0039638285492629,0.0023190159306311,0.0017375116351225,0.0025564713064713
Movies||Genres||Superhero,Movies||Genres||Superhero,,Avengers,0.0064487975174553,0.0072259192041406,0.0071672354948805,0.0064484126984126
Websites||News,Websites||News,news_website,Aviation Week,0.0005091155934833,0.0017140552530752,0.0022029165373875,0.0013736263736263
Websites||Websites Extended,Websites||Websites Extended,,Awealthofcommonsense.com,0.0008970131885182,0.0027895409020635,0.0032268073223704,0.0026327838827838
Websites||Websites Extended,Websites||Websites Extended,,Awful Announcing,0.0027637703646237,0.0074611816898568,0.0076946943841141,0.0078601953601953
Websites||News,Websites||News,news_website,Axios,0.0039759503491078,0.0306849499226994,0.0354638535525907,0.0254884004884004
Websites||Websites Extended,Websites||Websites Extended,,Azcapitoltimes.com,0.0001697051978277,0.0016804463265443,0.0016134036611852,0.0016025641025641
Websites||Websites Extended,Websites||Websites Extended,,Azcentral,0.0013333979829325,0.0039322444041137,0.0045299410487123,0.0034340659340659
Websites||Websites Extended,Websites||Websites Extended,,Azfamily.com,0.000836404189294,0.0019157088122605,0.0014892956872479,0.0019459706959706
Youtube Channels||Unorganized,Youtube Channels||Unorganized,,Babish Culinary Universe,0.0102550426687354,0.0077972709551656,0.0084083152342538,0.0073641636141636
Tv||Shows By Genre||Comedy,Tv||Shows By Genre||Comedy|Tv||Shows By Network||Freeform,,Baby Daddy,0.0041698991466252,0.0023190159306311,0.0031647533354017,0.0029380341880341
Podcasts||Comedy,Podcasts||Comedy,,Baby Geniuses,0.0010545965865011,0.0021173623714458,0.0025752404591995,0.0008775946275946
Tv||Shows By Genre||Reality,Tv||Shows By Genre||Reality|Tv||Shows By Network||Abc,,Bachelor In Paradise,0.0019516097750193,0.0030248033877797,0.0028234564070741,0.0032814407814407
Print Media||Magazines||Travel,Print Media||Magazines||Travel|Websites||Websites Extended,,Backpacker Magazine,0.0012606671838634,0.0025878873428782,0.0030716723549488,0.0024420024420024
Movies||Genres||Music,Movies||Genres||Music,,Backstreet Boys: Show 'Em What You're Made Of,0.0045093095422808,0.0035961551388048,0.0034439962767607,0.0035103785103785
Websites||Websites Extended,Websites||Websites Extended,,Backstreetboys.com,0.0045093095422808,0.003528937285743,0.0034439962767607,0.0034340659340659
Tv||Shows By Genre||Reality,Tv||Shows By Genre||Reality,,Bad Girls Club,0.0060002909231962,0.0038986354775828,0.0041576171269004,0.0031669719169719
Youtube Channels||Comedy,Youtube Channels||Comedy,,Bad Lip Reading,0.0115520752521334,0.0110573368286616,0.009928637914986,0.0119047619047619
Websites||Sports,Websites||Sports,,Ball Don’t Lie,0.0014546159813809,0.0029911944612489,0.0035370772572137,0.003052503052503
Websites||Entertainment,Websites||Entertainment,,Baller Alert,0.0027031613653995,0.0029239766081871,0.0035370772572137,0.0015262515262515
Websites||Websites Extended,Websites||Websites Extended,,Ballislife,0.0040729247478665,0.0034617194326813,0.004219671113869,0.0027472527472527
Youtube Channels||Unorganized,Youtube Channels||Unorganized,,Ballislife 2.0,0.0039395849495733,0.0034953283592122,0.0042506981073533,0.0028617216117216
Print Media||Magazines||Culture,Print Media||Magazines||Culture,,Baltimore Magazine,0.0006666989914662,0.0032264569469651,0.0033509152963077,0.0024038461538461
Websites||Websites Extended,Websites||Websites Extended,,Baltimore Ravens,0.0043274825446082,0.0085030584123143,0.0083462612472851,0.0094627594627594
Websites||Websites Extended,Websites||Websites Extended,,Baltimore.org,0.0004121411947245,0.0022181891510385,0.0022339435308718,0.0018696581196581
Websites||Websites Extended,Websites||Websites Extended,,Baltimoremagazine.com,0.0004121411947245,0.0024198427102238,0.0024821594787465,0.0020604395604395
Websites||Websites Extended,Websites||Websites Extended,,Baltimoresun.com,0.001442494181536,0.0099818511796733,0.0109215017064846,0.0066010378510378
